ORF,TRUE.PHI,NOISE.PHI
main1384,0.142724367748464,0.0719472090638399
main1385,0.0212099102480715,0.0777709880870321
main1386,0.06123231542514,0.049926374003581
main1387,0.0224445203722689,0.0209876071429599
main1388,0.0280561405369033,0.0263210841707771
main1389,0.122966359871071,0.111302166310924
main1390,4.35163065902386,7.38491563311076
main1391,0.00268079903368215,0.00444609892022408
main1392,0.262263122454377,0.906753159869752
main1393,0.0543338906246873,0.00984031581161589
main1394,0.048361594563599,0.142585826603698
main1395,0.235368302736167,0.875768954617581
main1396,0.00452841559475108,0.00516334824023974
main1397,0.0166938641540224,0.0421207684186135
main1398,0.0230005543308987,0.0140506966131689
main1399,0.000700346337794836,0.000307472346961976
main1400,0.0770552127795698,0.0460942141457857
main1401,0.00596293254597841,0.0219729755829466
main1402,0.0169117871613545,0.0791554592959463
main1403,0.0258294805090195,0.0277038824727958
main1404,0.246616356102914,1.03423746979461
main1405,0.100516323880615,0.0435180875387655
main1406,1.7818957274522,5.51673294191963
main1407,0.186767628719001,1.20549125798499
main1408,0.683264894447951,0.621289965970663
main1409,0.0322075481276579,0.0123187772752134
main1410,0.0436740951053904,0.0436427183208574
main1411,0.0331760306559007,0.0330027536002098
main1412,0.094875875630685,0.450783176918473
main1413,0.104419605084279,0.107063902768093
main1414,0.0839583328253266,0.104903930710416
main1415,0.0596885226192498,0.0186310383908772
main1416,0.0892693838419171,0.0100904925220704
main1417,0.055727390693357,0.0248933227467511
main1418,0.240225149376469,0.222921804650633
main1419,0.00961659038464707,0.0100748791721868
main1420,0.0136404677040698,0.0450114543351002
main1421,0.008164672880398,0.0035724273222297
main1422,0.121449112875839,0.0286164412018114
main1423,0.138297074199219,0.468117074619058
main1424,0.0587169522571837,0.103373029299784
main1425,0.144144128010459,0.139645672397702
main1426,0.07479389021167,0.0130251776339706
main1427,0.0110152236918934,0.0208830077525431
main1428,0.0451723184240032,0.101098178792405
main1429,0.0101573184373503,0.0205851381827895
main1430,5.24242061974626,5.32542385932149
main1431,0.0275671434809649,0.0466006413945407
main1432,5.97306723395864,2.51387083527111
main1433,0.168701954304697,0.291734102056121
main1434,0.0809783663565786,0.0562586628728556
main1435,0.103032453897324,0.0364606390842756
main1436,0.109231535361508,0.0755747868278683
main1437,0.141864936417841,0.0556686496110671
main1438,0.106429149833019,0.0509140669050051
main1439,0.189687719227342,0.120997360750394
main1440,0.500740467531415,0.270026563792638
main1441,18.5757996783221,7.62307919322371
main1442,0.00889761274609673,0.00492575036541843
main1443,0.0473488725791472,0.0184703668578895
main1444,0.0557615153281353,0.0397673638318971
main1445,2.72125855136027,1.8565491672598
main1446,0.0402712255200705,0.0692278454935528
main1447,0.00713234317143418,0.00204599193355459
main1448,0.0319111102860266,0.36316827288251
main1449,0.036255355161469,0.0376769764594844
main1450,0.167589026738206,0.148305516890601
main1451,0.00768088530790001,0.0112269091746683
main1452,0.055115632534612,0.0478596683008608
main1453,0.0151873505083715,0.0431182990691472
main1454,0.363700096740283,0.31268748311696
main1455,0.0310750473765262,0.00610343431021652
main1456,0.050883744394443,0.00416704872153942
main1457,0.160216798226781,0.0883304250056947
main1458,0.177953499425773,0.133416321922645
main1459,0.161529799873576,0.0167535573503978
main1460,0.0510552050359967,0.0703401140516491
main1461,0.00428559992884843,0.00254160352195093
main1462,0.0218315954693653,0.00568063038477817
main1463,1.48874065412226,0.800888497845492
main1464,0.0225064858569926,0.0960207149504702
main1465,0.0375908565131714,0.0484967221176862
main1466,0.0638068956617061,0.117416367894519
main1467,0.446109405603709,0.55183981328757
main1468,0.456582157738564,0.796621377189494
main1469,0.0342976626996301,0.0316670088923972
main1470,0.0665373123301322,0.0660588847595068
main1471,0.0550024565060884,0.0674140959161606
main1472,12.0592106349279,170.440103997862
main1473,0.337286123734609,0.555152598872128
main1474,0.0842049845125226,0.455123220217796
main1475,0.037048355025412,0.0605588393528108
main1476,0.0146775828697796,0.0201322133136779
main1477,0.0708057463811842,0.00869991036033679
main1478,0.00653440499511932,0.00830678236434193
main1479,0.0600309659936269,0.169521282482679
main1480,0.0132960817822063,0.0142584627223226
main1481,4.25037540659965,4.85976874140935
main1482,2.88009179239697,3.96917269765855
main1483,0.0415249319606281,0.0740246350618349
main1484,0.0199407780231001,0.0141718942431348
main1485,0.0152366635021118,0.0143023499553173
main1486,0.045092117861617,0.0236499376992462
main1487,0.183226717956843,0.102607996321405
main1488,0.0740512564368789,0.0539836967506664
main1489,0.00522750001391292,0.00137159873005862
main1490,0.0603836738545783,0.0167405838581105
main1491,0.0169183564338758,0.0582367107283423
main1492,0.8960937220278,2.41058616781888
main1493,0.091709928137107,0.0427060510749871
main1494,0.111234389041999,0.0450582400352832
main1495,0.00927579205842495,0.0107751559893642
main1496,0.154345214766372,0.578851353267681
main1497,0.0380257511090368,0.0163536404397376
main1498,0.0458745788055482,0.0137313469476901
main1499,0.0229903421904666,0.00849220014521849
main1500,0.00437986743514691,0.00269088646249681
main1501,0.0310117137489448,0.22394612179866
main1502,0.00760751410578745,0.00644837896768402
main1503,0.0575073358681992,0.0697902341129208
main1504,0.0472687204740541,0.24278624836576
main1505,0.138459947486598,0.122850192023223
main1506,0.0874512682543541,0.111097374361699
main1507,0.0343713156785493,0.0507344489505247
main1508,0.0533532093782834,0.252442463155879
main1509,0.00761718305844903,0.00454967201490951
main1510,0.232745143448429,0.744739486748876
main1511,0.0284749129420603,0.0594037828141681
main1512,0.0624970372102135,0.137645601297244
main1513,0.0560971066864533,0.0868693681474493
main1514,0.0162307722004745,0.0200440019114734
main1515,0.118550311487063,0.0660076619518113
main1516,0.0246466748528553,0.0401495862504574
main1517,0.123325338263961,0.259202992201034
main1518,0.0309383809780649,0.0493745723406309
main1519,0.0386191817660239,0.0354584690490042
main1520,0.0128624546317526,0.0500420969526834
main1521,0.057375452208664,0.0237683322444703
main1522,0.228774875358997,0.162613792592797
main1523,0.0104379422963999,0.0295729779127015
main1524,0.320499688032314,0.138458479931551
main1525,0.467345221535908,0.506451096396468
main1526,0.149195713577276,0.170122891393637
main1527,0.0924223539248649,0.266846241586625
main1528,0.20105534652113,0.101816451495146
main1529,0.0333424287627487,0.0343573425177591
main1530,0.248810362764941,0.257170234167999
main1531,0.0124745846560877,0.00842517892522729
main1532,0.0646129634968454,0.101190481398433
main1533,0.0648405069933768,0.235576256450954
main1534,0.0610184209871947,0.0547667857480853
main1535,0.142595124447027,0.141723958375954
main1536,0.107901257011899,0.14224928337993
main1537,0.103583865158404,0.174944905770758
main1538,0.0214963305609133,0.0426277004545276
main1539,0.104969923994865,0.199249944564021
main1540,0.0440424902297441,0.0265075407369676
main1541,0.0685757292412945,0.0425781286315545
main1542,0.0666475270214518,0.0684501752215471
main1543,0.0049532940305756,0.048436475955594
main1544,0.0220178016701016,0.0737952494296694
main1545,0.543322787253879,0.537592440687144
main1546,0.288129213061174,0.265524837813575
main1547,0.0260260679182558,0.0147438410495759
main1548,0.437364862331077,0.129331133895926
main1549,0.131672504336376,0.212951861279506
main1550,0.0751089257307,0.0434748926539583
main1551,0.00607523417605315,0.0123266985670381
main1552,0.00229300155031243,0.00461815090400227
main1553,0.0888017100366454,0.0837594857198872
main1554,0.00495292650484079,0.00808741127826796
main1555,0.0560386950965198,0.0551706880286402
main1556,0.737314907609478,0.377072847999611
main1557,0.00314144693461117,0.00674297619080718
main1558,0.115124114738971,0.131773555923889
main1559,0.017150261803097,0.00504551014464981
main1560,0.300291749368697,0.0659312199328419
main1561,0.0515963752528422,0.537876304575782
main1562,0.0194496697013035,0.0621163710244089
main1563,0.171108300276692,0.189227908444022
main1564,0.0481010653243646,0.0735077414083869
main1565,0.00674645384123524,0.00281415804143872
main1566,0.0264530085062141,0.0783106239708281
main1567,0.0295223258617178,0.0429775104263531
main1568,0.00816860649749428,0.00321938054789361
main1569,0.00163416356267116,0.00206225889629272
main1570,0.203166088400082,0.0802460157114449
main1571,0.379968909391394,0.359037595860677
main1572,0.0141233389404641,0.0533579054297622
main1573,0.148365381316674,0.0273859949276928
main1574,0.352338398083892,0.221133842245861
main1575,0.174558543983198,0.137346427025812
main1576,0.0938300637744129,0.0625406832347827
main1577,0.0145446549681111,0.0474333465588987
main1578,0.0185809519817694,0.032049753540238
main1579,0.00453121001353228,0.0123571128426586
main1580,0.296379137897068,0.130802725208428
main1581,0.54146468102438,0.232380275460195
main1582,0.121182569947895,0.288802581084325
main1583,0.00280156797350407,0.00401805351075884
main1584,0.0687557460512986,0.0326317966608583
main1585,0.0692788867297776,0.132544363496009
main1586,4.4258164902091,10.5002986494264
main1587,0.0305906285642509,0.0101776965446321
main1588,0.00400855639791241,0.00241397362061284
main1589,0.18403398653509,0.582434048161871
main1590,0.0103385519937235,0.0137558943078461
main1591,0.297352406412599,0.946620791294979
main1592,0.0542414731431485,0.0862612652302827
main1593,0.0229524238195491,0.0171776248456033
main1594,0.0247445092021021,0.00755939140659191
main1595,0.0597039954119299,0.140581652078071
main1596,14.8903462903945,7.19141942414043
main1597,0.00485031991185924,0.00123738268309851
main1598,0.0223248071177352,0.0906476350636485
main1599,0.0361833845807634,0.062477762603071
main1600,0.0770277579679666,0.195751104469738
main1601,0.0437596867175231,0.0249033395521747
main1602,0.0454920260969454,0.170209345351861
main1603,0.283328510238052,1.3030069595289
main1604,0.17656735494249,0.184754851497536
main1605,0.0951703625886724,0.0940480190063204
main1606,0.0900371552260629,0.188177537475566
main1607,0.0672489941829094,0.0854537914388653
main1608,0.0278450984584374,0.0331714534139236
main1609,0.0451075772774152,0.0287100379551132
main1610,0.2050698352703,0.0635559402102955
main1611,0.149408845381783,0.0948868790872661
main1612,0.0496522559730273,0.0541423045776142
main1613,0.0959463230293084,0.0547808238468857
main1614,0.0128053115280634,0.0278360221817986
main1615,0.0097511822589037,0.0164717773249031
main1616,0.341059474460153,0.486401973058841
main1617,0.442051197130631,0.741203054578464
main1618,0.210275122197911,0.263736971750497
main1619,0.056848150573694,0.0232689630459867
main1620,0.0223794318707325,0.015603067143031
main1621,0.406211762437024,0.279966929546905
main1622,0.180836666526662,0.100845957620123
main1623,0.0342107832466638,0.00979430777821266
main1624,0.0442220956156812,0.0371619841894426
main1625,0.0105484995386444,0.00827216249319206
main1626,0.0498754552497117,0.011524993341197
main1627,0.0662944058944147,0.118036987893105
main1628,0.0684227709588732,0.0606478164371468
main1629,0.178449146305445,0.187618846781723
main1630,0.348023508962299,0.417334013768275
main1631,0.228773513923765,0.125597581859682
main1632,0.0486288173116979,0.0132041007712494
main1633,0.0775298481771246,0.552382552265673
main1634,0.0850683127378715,0.322795336365242
main1635,0.0225926526396967,0.037400306372971
main1636,0.00214204393277752,0.00348868606171202
main1637,0.0231356504409505,0.00797576424120248
main1638,0.0100582402606527,0.0244757384863641
main1639,0.108503253204446,0.883042835433696
main1640,0.159748296710568,0.397922733604578
main1641,0.159522291803391,0.300096245980587
main1642,0.00939720538853816,0.00950490636752967
main1643,0.00332441346479606,0.0053420167159854
main1644,0.0155262496911188,0.00911056902715839
main1645,0.119931493945954,0.0990613454613967
main1646,0.0815178610302985,0.051227683282718
main1647,0.140078667005698,0.529323777057112
main1648,0.0457431835867709,0.0774804387587191
main1649,0.0264857464104075,0.113816624333735
main1650,0.0235927348425367,0.0112628751078226
main1651,0.0059357225051172,0.00135185941550422
main1652,0.00731785606649182,0.0198008841477339
main1653,0.0134766747122063,0.0438101533111887
main1654,0.0278881204542345,0.0198540429922254
main1655,0.00608578711244526,0.00349354172766012
main1656,0.708192852388999,3.61000803277656
main1657,0.249457287707155,0.124634851747229
main1658,1.52168987929228,0.347316799627204
main1659,0.0689617287541659,0.0305388526075238
main1660,0.0258927231813977,0.0217592455131235
main1661,0.0451281944364134,0.0183063815764945
main1662,1.41356221211687,1.86115655634058
main1663,0.34615493989278,0.193577034864925
main1664,0.108097511278776,0.0841280207406341
main1665,0.230026529743498,1.23167727166144
main1666,0.0808832796914453,0.0679944098318852
main1667,0.0270746468385777,0.0860910374980127
main1668,0.0286803581365866,0.0366545457777842
main1669,1.42187033034668,0.457464653271652
main1670,0.0792181663783352,0.0486800760160391
main1671,0.127216572196339,0.0546250654931595
main1672,0.0987243956873099,0.0532115395751459
main1673,0.0116928631672561,0.0205119088215299
main1674,0.0252418851275971,0.0291080412497135
main1675,0.0371764446722105,0.0180125338635016
main1676,0.0232646445527291,0.057797664311091
main1677,0.0617772021393133,0.110283645125944
main1678,0.459000762822645,1.48575273353808
main1679,0.00779765626722669,0.0158020452235871
main1680,0.0460671827229454,0.107189920269629
main1681,0.524973067870843,0.581140077744424
main1682,0.0107359077862382,0.0235500651861509
main1683,0.0338035560989245,0.0441617501849488
main1684,0.198821561975449,0.321105757128489
main1685,0.410484159147454,0.229251802225646
main1686,0.0103169475367842,0.0317264613075495
main1687,0.0639973993246792,0.30573962318908
main1688,0.0664097379087712,0.112802885443596
main1689,0.0764329370112004,0.0160818096122463
main1690,0.0998946792007314,0.295372943382453
main1691,0.0224837019954934,0.0441124304160107
main1692,0.0238522329331213,0.00822287233753894
main1693,0.028250064364582,0.0269488453235086
main1694,0.02397858463145,0.0194294178498842
main1695,0.0540739505303175,0.125635876990636
main1696,1.23221781946798,0.586655744474887
main1697,0.0957375270694397,0.0929889321425015
main1698,0.134578911012918,0.101792964312584
main1699,0.143177794903819,0.0585884403588677
main1700,1.58266988885376,1.70521811812074
main1701,0.00435858122799726,0.00671292902032637
main1702,0.0898985225510008,0.0678890039906336
main1703,22.1936303602688,103.298952448602
main1704,0.0051753702318669,0.00693947328914531
main1705,0.0357180875657428,0.00449738944495106
main1706,0.0660690575802998,0.113390679639939
main1707,0.0944871332346153,0.265805946555536
main1708,0.00857059949565912,0.00582165215063228
main1709,0.0294852029026004,0.050229722584822
main1710,0.102834835976323,0.258437587259374
main1711,0.0766546546101907,0.042275083945163
main1712,0.169745217113863,0.358754355683738
main1713,0.368163385134504,0.540297874525454
main1714,0.102514952806936,0.108656964937064
main1715,0.00175731851459468,0.00143384239786123
main1716,0.213794448838704,0.880578935281493
main1717,0.0124860030633479,0.0178845500896347
main1718,0.223225572255624,0.411926010093038
main1719,0.13783242187022,0.144715939508282
main1720,0.00826674202990582,0.00325444312927488
main1721,0.0154899053959404,0.00752031976520501
main1722,0.00260311364157276,0.00127530618247522
main1723,0.0543741374873884,0.236117082111128
main1724,0.5968615231606,1.90769847874381
main1725,0.351813709448277,0.312215609446553
main1726,1.40710047586431,4.9913393186221
main1727,0.00614794157156563,0.00425000658138381
main1728,0.192782611729092,0.20330944750099
main1729,0.104349917194022,0.250736700734185
main1730,0.0296124589422153,0.0273478125824455
main1731,0.0873992315232031,0.0401656161847702
main1732,0.0215613734576008,0.0341478319065189
main1733,0.711147951155551,1.38088062105881
main1734,0.0435305693072553,0.0892761739663326
main1735,0.0186173711185584,0.00238864737689531
main1736,0.030535301910413,0.068961878459153
main1737,0.277960682263667,2.68724812648786
main1738,0.10911177308629,0.0158686196032
main1739,0.0328472032717507,0.107223158241647
main1740,0.0856108825775364,0.141278891472458
main1741,0.0736900132054871,0.0377680475318737
main1742,0.393723547520244,0.700088398531511
main1743,0.107730855495518,0.378590886122643
main1744,0.00142768218836733,0.00122151332229079
main1745,0.0103050190193348,0.0121230213130195
main1746,2.60595223323266,1.75480116120461
main1747,0.91336655850921,1.39265511071041
main1748,0.0226401999267343,0.00581143291620023
main1749,1.4196807437636,3.66892168917971
main1750,0.172261146156585,0.285687619717743
main1751,0.330735434086468,0.128921258800381
main1752,0.0037154963007265,0.00124339244694909
main1753,0.0378309429750887,0.0287289362256651
main1754,4.30385844006881,5.79748230827608
main1755,0.00944281438739471,0.0256765927575109
main1756,0.0112710346552471,0.0115735553648562
main1757,0.01262175847807,0.0036338324653127
main1758,0.0784686769946141,0.0654066320901345
main1759,0.172633778765957,0.198545883787644
main1760,0.0057511565112844,0.00329791152020083
main1761,0.0247083797932557,0.0129580579022705
main1762,0.0366294107449411,0.0392332030457024
main1763,41.914662498014,7.13523798461505
main1764,0.00833883867424323,0.0156009498309325
main1765,0.0228807021172187,0.0170920946822859
main1766,0.0471804705757898,0.0106931807324259
main1767,0.0798513876709987,0.0196070575633849
main1768,0.035555774490437,0.0232418381514405
main1769,0.0392390822375551,0.148409577206842
main1770,0.00532325287401156,0.00349950993551563
main1771,0.416766950963851,0.147099045926669
main1772,0.266776585309681,0.540194828186705
main1773,0.0277927576058882,0.042538908090796
main1774,0.124370694523381,0.809714794402392
main1775,0.0847562766243171,0.0697955807790376
main1776,0.0350318996153537,0.152581680785115
main1777,0.276666955744641,0.239225801679857
main1778,0.0156340939322308,0.0187465670378072
main1779,0.0194531534685605,0.0147195811135909
main1780,0.196098450969044,0.202346371753015
main1781,0.21621427848747,0.907946127963831
main1782,0.021178967241972,0.0149240786425341
main1783,0.054365280335608,0.0520214265740085
main1784,0.1188073512214,0.0452230369136515
main1785,0.0149676590928692,0.010121898288098
main1786,0.0490673547507997,0.0297926303127692
main1787,0.0342215698277955,0.0621644126683018
main1788,0.0486313248726832,0.0338858349467512
main1789,0.0228106508170384,0.00702056028516152
main1790,0.0436889006431827,0.029926174180827
main1791,0.0674318163348322,0.216375329112085
main1792,0.195924132062638,0.285638686920729
main1793,0.729322809937629,0.522047777661862
main1794,0.0152147297327746,0.0140072990437247
main1795,0.234280024074744,0.163951384103077
main1796,0.214495598422378,0.630968937302907
main1797,0.110788583719499,0.448466835324241
main1798,0.0292521267952168,0.044024633568964
main1799,0.291335883966291,0.175344665331955
main1800,0.196062906444109,0.135023334951741
main1801,1.5398782425182,11.8910797456881
main1802,0.0871220769966975,0.12592881555565
main1803,0.298744997693135,0.404808142565014
main1804,0.0205981263542566,0.0317896071767106
main1805,1.12766753820622,3.63894308054188
main1806,0.201804412216073,0.427086104592675
main1807,0.0892235006405355,0.0705127254183263
main1808,0.0318228656177937,0.0504678361610173
main1809,0.458027733137146,2.0664965570191
main1810,0.173738638257341,0.143355267631965
main1811,0.215262215283484,0.529527703870509
main1812,0.919257404405415,1.57053898893929
main1813,0.0127028334004956,0.0151457913195806
main1814,0.0150596925473709,0.0161046458823958
main1815,0.0475583505602714,0.0720767464723969
main1816,0.00588580484213908,0.0110142216741462
main1817,0.0350705400060573,0.0334733883605216
main1818,0.022843656135957,0.018405632463969
main1819,0.394891772221611,0.464774573506898
main1820,0.568842138545281,0.383551779786813
main1821,0.0543638196688787,0.0103802610112348
main1822,0.0177280144202671,0.0908466609521502
main1823,0.0191569274506468,0.0112734904810013
main1824,0.0166560832154081,0.00533580774216748
main1825,0.00469882168038155,0.0115271404850736
main1826,0.0164913434523243,0.0182932239706997
main1827,1.86116302578974,1.67848101834724
main1828,0.0535779430960855,0.178404050281871
main1829,3.61219974350698,5.58280780333334
main1830,0.0700061509555233,0.202941426787265
main1831,0.0513233648155078,0.0327171978598921
main1832,0.0342834359624033,0.0809439177632799
main1833,0.0150660454177102,0.00357936750626434
main1834,0.79887739823569,5.84972784515395
main1835,0.278327028820567,0.385686599525399
main1836,0.0814261111184615,0.0209923640732013
main1837,0.0196673214545425,0.004976253903488
main1838,0.124125928535033,0.205566046860343
main1839,0.00824239031793383,0.00575573508218037
main1840,0.171816705515769,0.239716119444016
main1841,0.0381658458500286,0.0147084791133053
main1842,0.70621806799645,0.626868216769244
main1843,1.72039331982459,1.10090500750648
main1844,0.013563340611917,0.0368293792047252
main1845,0.0124164164090951,0.0184744805211943
main1846,0.0292407322694295,0.0704919204790832
main1847,0.00791675254847514,0.00609951863529585
main1848,0.592702733057633,0.594196767995276
main1849,0.385609842274768,0.136471552369826
main1850,0.104070727070149,0.0153865881969054
main1851,0.0202452378294942,0.0218704623027131
main1852,0.00837739659173387,0.0671164558464136
main1853,0.0143448961647935,0.00765224959395472
main1854,0.0988889515441345,0.0526203504776125
main1855,0.47851845710061,0.537055360012094
main1856,0.151640269060247,0.970885153710681
main1857,0.0747071613723522,0.0163105574553009
main1858,0.00803308962299773,0.0466762476807053
main1859,0.0180820317279159,0.0232596938024874
main1860,0.0923551913552194,0.826311430972355
main1861,0.488909369563737,1.57133659270808
main1862,0.264737906628751,0.8721786859264
main1863,2.26434240078136,1.58642046250109
main1864,0.269348082734628,0.550521556417672
main1865,0.00241201542265999,0.0186136572416382
main1866,0.01496347265543,0.0312390304802085
main1867,0.0224623677832492,0.0488350372781901
main1868,0.0107113555275507,0.00269444304655747
main1869,0.0638525969283143,0.202971449636935
main1870,1.35178988494546,5.12158975831243
main1871,0.00685016067348417,0.00394860224817545
main1872,0.174573820095213,0.0356709187074029
main1873,0.00427396406044917,0.00158429615885799
main1874,0.0087389514579325,0.0159953900850702
main1875,0.313896487834683,1.5030483786541
main1876,0.0132083978885968,0.0161249994443597
main1877,0.229740602669664,0.0902033967851709
main1878,0.0365854174974563,0.0593159161739424
main1879,20.9747110010311,22.1452917456856
main1880,0.0855502782641411,0.474253615941474
main1881,0.04118963940513,0.0888471557530026
main1882,0.0104169577068557,0.0018624474972988
main1883,0.0119677055399587,0.0124913367496609
main1884,0.742168656335408,0.646295911193775
main1885,0.0131527074475918,0.0175361865051982
main1886,0.00644127659804922,0.00663410078596759
main1887,0.00565992017060444,0.0566787326000278
main1888,0.0131188305414397,0.0666642462211274
main1889,0.00256116214912352,0.00198378594235913
main1890,0.208471300645842,0.115589867300036
main1891,0.0133192208010588,0.107350182822105
main1892,0.0230855370100512,0.00537045169004877
main1893,1.60365020824121,4.86833694243524
main1894,0.0438707141130742,0.0845266623011693
main1895,0.00277483732811802,0.00115435739343585
main1896,0.00822398918766206,0.00159088226062786
main1897,0.135567813529873,0.698006678069913
main1898,36.3402080119173,9.09050784977064
main1899,0.0309594689557429,0.0501321365908382
main1900,0.122143378217696,0.934889536438457
main1901,0.0564454801383747,0.0435710832965269
main1902,0.0103716739644754,0.0217226562437095
main1903,0.00652526113424653,0.0185195210041196
main1904,0.0505378428483335,0.031518996842961
main1905,0.603812586166712,1.40454253874699
main1906,0.426163144805369,0.109548960883462
main1907,0.013336762968165,0.0603166229057355
main1908,0.113952239172596,0.0379978704153049
main1909,0.0169418415925794,0.00878335005032822
main1910,0.00513129979267823,0.00280028470816749
main1911,0.0289588343679543,0.0340038004846872
main1912,0.0371210558586772,0.10381705487685
main1913,0.0226867951774119,0.0151595627273292
main1914,0.198836716135933,0.094229759856203
main1915,0.0348495895312971,0.0223781740962398
main1916,0.0330263372612968,0.072737771533519
main1917,0.00677354102005739,0.0325343313462609
main1918,0.0675213495826158,0.0737950498828834
main1919,0.00885314103254044,0.00764462004790389
main1920,0.0192403621722544,0.00923678682245127
main1921,0.523090910487046,0.721514504677203
main1922,0.0295528462196058,0.00828123981812016
main1923,0.0270084666095952,0.0349815214337758
main1924,0.0211532305177049,0.0338448829728029
main1925,0.129686842947353,0.522416214943052
main1926,0.0184471344669948,0.0403769356747407
main1927,0.191420471509077,0.418943467503533
main1928,0.348740098377053,2.01501740419982
main1929,0.0776060485188471,0.2144640663303
main1930,0.0278726102728183,0.0404231622122724
main1931,0.417615030702459,0.316611006007816
main1932,0.104228120357196,0.182063710062101
main1933,0.081612461027542,0.0526794481746309
main1934,1.28898639215419,1.2647373260461
main1935,0.0530495743243776,0.0324887292553089
main1936,0.0427916102416774,0.0834350740851696
main1937,0.00453900383322256,0.021614124926088
main1938,0.0217650228963105,0.00865485777227122
main1939,0.0452099702371647,0.0474754445480066
main1940,0.192484015897603,0.189567869580372
main1941,0.0391888244654006,0.233340801017874
main1942,0.562578978802313,0.465876139417099
main1943,0.405422830323929,0.496195461373443
main1944,0.0456136624137767,0.311604871778295
main1945,0.212463676998485,0.220482233211983
main1946,0.527291201780626,0.290116267967653
main1947,0.0412722052890807,0.121610180185952
main1948,0.0215035216626328,0.0121770856948255
main1949,0.134820285893777,0.253884903023595
main1950,0.107779729631707,0.0282188338134233
main1951,0.114756614729655,0.0998501838766921
main1952,0.00651203812970735,0.00915208497585158
main1953,0.00302855275251773,0.0016798483680563
main1954,0.427306883145769,0.313010608724052
main1955,12.0735772921411,35.3218134483257
main1956,0.281897472738946,0.436830026733014
main1957,0.785049627070413,0.454008203244801
main1958,9.24666328961285,6.42563887268683
main1959,0.00858239477604035,0.0130216995569294
main1960,0.0452050390477707,0.0602765943670002
main1961,0.0286690091844116,0.0173214519405202
main1962,0.0328425387745553,0.0163672200882072
main1963,0.0778438840096632,0.180073153880334
main1964,0.0332798249486298,0.0150167364264496
main1965,23.6106147392728,4.90108754650955
main1966,0.0743317041273206,0.12385545764063
main1967,0.0142203336990675,0.0175429583469433
main1968,0.00343128806892263,0.0034549483561018
main1969,0.0130615495320646,0.00549533615645897
main1970,0.0243647579029284,0.0100690627779546
main1971,0.0165347319954244,0.00613070798555142
main1972,0.484212988586539,0.133763281025884
main1973,0.819020725162932,2.34594395065863
main1974,0.136502646536403,1.23016297592676
main1975,0.168165701704984,0.291981918185925
main1976,0.0234717659285604,0.0854680361504932
main1977,0.0978274858514735,0.207492109627574
main1978,0.0797534099689454,0.0677968382070232
main1979,1.2589733282892,0.427212821516039
main1980,0.589324894407187,3.66560132440887
main1981,0.0782832487229709,0.031015808931268
main1982,0.0578825027400951,0.0808201914244885
main1983,0.045388104168003,0.0291840686571419
main1984,0.0198004763201058,0.0210605377113138
main1985,0.0207795547581738,0.0100174227690783
main1986,0.016816397952785,0.00736987375073517
main1987,0.024622271797768,0.0456303918144373
main1988,0.552311296348842,0.324641090517983
main1989,0.283155422210847,1.52877358254494
main1990,0.0251497348307731,0.00615528832493848
main1991,0.0465746063262194,0.0208743224978128
main1992,0.0381374679622004,0.0708831297031312
main1993,0.0194161081970844,0.0404563763198576
main1994,0.105547734466162,0.0954470865390502
main1995,0.154525147793467,0.0497325275293906
main1996,0.0244462875264261,0.0437457588786664
main1997,0.74641624292227,3.28316219309053
main1998,0.0154247675653676,0.122651976965862
main1999,0.109361515364605,0.479783997586204
main2000,0.0557305997360876,0.0894158576847276
main2001,11.3812847072456,14.7882136428509
main2002,0.0311961411158583,0.00786601285277579
main2003,2.38879946776876,1.15176353262425
main2004,0.296074534977443,0.435099457995551
main2005,0.0590543233468634,0.0689306009275132
main2006,0.0244158864873522,0.032302658530143
main2007,0.0156757109316564,0.0221212343733266
main2008,0.0453783262635561,0.0708951442540206
main2009,0.000925176989273342,0.0013960689011122
main2010,0.691829383776831,0.690118187949789
main2011,0.416308138237163,1.16984211732047
main2012,0.079969207072459,0.141630322681586
main2013,0.286643535722033,1.72668844974625
main2014,0.630894724187289,0.56483043304105
main2015,0.00397696823088282,0.00346675761317297
main2016,0.048882781552467,0.321816740502418
main2017,0.00603680563085335,0.00691930693196835
main2018,0.0735495455311506,0.042552381424455
main2019,0.0901198292604403,0.0342853256341933
main2020,0.0151707914034638,0.010313973482332
main2021,0.0134822733577483,0.00453542019498811
main2022,0.0923821952501454,0.0600448119522447
main2023,0.301825193700387,0.292992056744028
main2024,0.0801967993708626,0.207948523540747
main2025,0.118249333971769,0.0291931016297859
main2026,0.239168304967884,1.0504741542944
main2027,0.0158968092976065,0.00534797467650195
main2028,2.2015104060447,1.06855087878191
main2029,0.105469791137292,0.457415129588668
main2030,0.739857388943701,1.27039577966499
main2031,0.015155653520004,0.0268326765363261
main2032,0.0871072513876078,0.121862696210154
main2033,0.0037849597849396,0.00132237788726884
main2034,0.138431994276051,0.132536305556216
main2035,0.00656874567999081,0.00762032057787649
main2036,0.0128921248471057,0.0175624643586223
main2037,0.180646486100556,0.0481109140162443
main2038,0.193171207077501,0.335745933525485
main2039,0.181118310876837,0.30516025301113
main2040,0.0137829068585198,0.0160155582259935
main2041,0.125440896946879,0.164599098917067
main2042,0.00868821480294773,0.01357505126837
main2043,0.00332581960668132,0.00599660769971603
main2044,0.0517699691486265,0.0340865291762246
