Gene,Phi,Mixture
SAKL0B05786g,-0.544375774574675,1
SAKL0B05852g,-0.545114919726456,1
SAKL0B05874g,0.53819698179732,1
SAKL0B05896g,-0.073530089246834,1
SAKL0B05918g,0.989649122883668,1
SAKL0B05940g,-0.393357397977959,1
SAKL0B05962g,-0.129567039629516,1
SAKL0B05984g,-0.10769121831794,1
SAKL0B06006g,0.26880798912121,1
SAKL0B06028g,0.193860535678372,1
SAKL0B06050g,0.119443876226044,1
SAKL0B06072g,-0.22363837921839,1
SAKL0B06094g,0.279597311168533,1
SAKL0B06116g,-0.864446460108407,1
SAKL0B06138g,-0.885200193532839,1
SAKL0B06226g,-0.192294687188566,1
SAKL0B06248g,-0.435300352738348,1
SAKL0B06270g,-0.604567786564734,1
SAKL0B06292g,0.0798686323017099,1
SAKL0B06314g,0.0608120737220375,2
SAKL0B06336g,0.599854250259399,1
SAKL0B06358g,0.278229229916022,1
SAKL0B06380g,0.329357095932791,1
SAKL0B06402g,-0.062992453424133,1
SAKL0B06424g,-0.404169426289379,1
SAKL0B06446g,-0.419683315763464,1
SAKL0B06468g,-0.546841074275406,1
SAKL0B06512g,0.338710368840077,1
SAKL0B06534g,-0.883446068299371,1
SAKL0B06556g,0.096409241313806,1
SAKL0B06578g,0.0944697350562549,2
SAKL0B06600g,0.178900669652102,1
SAKL0B06622g,-0.191978516975567,1
SAKL0B06644g,0.793873135163634,1
SAKL0B06666g,0.310161610285351,1
SAKL0B06688g,-0.117830624485023,1
SAKL0B06710g,-0.0769516924617955,2
SAKL0B06732g,0.116350643085924,2
SAKL0B06754g,0.82264230694888,1
SAKL0B06776g,-0.789726235493844,1
SAKL0B06798g,0.114883467763229,2
SAKL0B06820g,0.0703831450875966,2
SAKL0B06842g,0.300026912929284,1
SAKL0B06864g,-0.559878872142755,1
SAKL0B06886g,-0.377358643057979,1
SAKL0B06908g,0.15699267391018,2
SAKL0B06930g,-0.263699174604769,1
SAKL0B06952g,-0.487105674936545,1
SAKL0B06974g,0.164386541171535,2
SAKL0B06996g,0.0423621102182318,1
SAKL0B07018g,-0.167396438926268,1
SAKL0B07040g,-0.308352163030213,1
SAKL0B07062g,-0.614583341693006,1
SAKL0B07084g,-0.5861755166464,1
SAKL0B07106g,-0.763523341060877,1
SAKL0B07128g,0.37023186516587,1
SAKL0B07150g,0.560989424188043,1
SAKL0B07172g,-0.750908102797363,1
SAKL0B07194g,0.027137213152597,2
SAKL0B07216g,-0.0259945599496219,1
SAKL0B07238g,-0.467607253258141,1
SAKL0B07282g,-0.273050886584914,1
SAKL0B07304g,-0.372551522163642,1
SAKL0B07326g,-0.644703903780295,1
SAKL0B07348g,-0.522363627473148,1
SAKL0B07370g,-0.668282850499925,1
SAKL0B07392g,-0.304833055326098,1
SAKL0B07414g,-0.60114001883759,1
SAKL0B07436g,-0.308926068763251,1
SAKL0B07458g,-0.603938590810719,1
SAKL0B07480g,-0.243946201253351,1
SAKL0B07502g,-0.821772828018595,1
SAKL0B07524g,0.00940823635958203,1
SAKL0B07546g,0.139029897474273,1
SAKL0B07568g,-0.61943069835781,1
SAKL0B07590g,-0.145593898395631,1
SAKL0B07612g,-0.162819575428256,1
SAKL0B07634g,-0.322732673912355,1
SAKL0B07656g,-0.538598128561396,1
SAKL0B07678g,0.114759924310013,1
SAKL0B07700g,0.504592495137118,1
SAKL0B07722g,-0.393355342266623,1
SAKL0B07744g,-0.56062622962528,1
SAKL0B07766g,-0.801006078878322,1
SAKL0B07788g,-0.709730911036695,1
SAKL0B07810g,0.066969684858407,1
SAKL0B07832g,-0.383873019602438,1
SAKL0B07854g,-0.632912756902257,1
SAKL0B07876g,0.410131085997832,1
SAKL0B07898g,-0.328974269698589,1
SAKL0B07942g,0.0181126421564382,1
SAKL0B07964g,-0.395831969980629,1
SAKL0B07986g,-0.135834455747023,1
SAKL0B08008g,-0.164081810197163,1
SAKL0B08030g,0.145119961159677,1
SAKL0B08052g,-0.462020843603436,1
SAKL0B08074g,0.0289918546701163,1
SAKL0B08096g,0.554451721624255,1
SAKL0B08118g,-0.282676064458001,1
SAKL0B08140g,0.0580003242642125,2
SAKL0B08162g,-0.942672326500702,1
SAKL0B08184g,0.451861569633023,1
SAKL0B08250g,-0.826583077686638,1
SAKL0B08272g,0.0280100377179072,2
SAKL0B08294g,0.78895937686986,1
SAKL0B08316g,-0.588914220780594,1
SAKL0B08338g,0.22435612475244,1
SAKL0B08360g,0.447401698575876,1
SAKL0B08382g,-0.373903546955147,1
SAKL0B08404g,0.0629284632188521,2
SAKL0B08426g,-0.45132832805934,1
SAKL0B08448g,-0.43914037069573,1
SAKL0B08470g,0.0487837879581663,1
SAKL0B08492g,-0.548970435125387,1
SAKL0B08514g,0.418729228906422,1
SAKL0B08536g,-0.672639491429001,1
SAKL0B08558g,-0.525406570304936,1
SAKL0B08580g,-0.807478766454571,1
SAKL0B08602g,-0.556460395293681,1
SAKL0B08624g,-0.258247450387779,1
SAKL0B08646g,0.0609804645902324,1
SAKL0B08668g,0.0818466236375049,2
SAKL0B08690g,0.0810773156693219,2
SAKL0B08712g,-0.503440705461432,1
SAKL0B08734g,-0.693165665841453,1
SAKL0B08756g,-0.701994679269089,1
SAKL0B08778g,-0.378923177341062,1
SAKL0B08800g,-0.30148406617999,1
SAKL0B08822g,-0.533389369092879,1
SAKL0B08844g,-0.260684675012201,1
SAKL0B08932g,0.0293230439105613,2
SAKL0B08954g,-0.0134466250906029,1
SAKL0B08976g,-0.850083863847575,1
SAKL0B08998g,-0.422843259718732,1
SAKL0B09020g,-0.567375304740962,1
SAKL0B09064g,-0.324267962327323,1
SAKL0B09086g,-0.0665244643627106,1
SAKL0B09108g,0.212748299856108,1
SAKL0B09130g,-0.0532970558519936,1
SAKL0B09152g,0.0311434781148773,1
SAKL0B09174g,-0.0503810259705873,1
SAKL0B09196g,-0.103245499818972,1
SAKL0B09218g,-0.857151873577797,1
SAKL0B09240g,0.858243081598446,1
SAKL0B09262g,0.172995103356563,1
SAKL0B09284g,-0.547338755853114,1
SAKL0B09306g,0.129196683861561,2
SAKL0B09328g,0.490077998056743,1
SAKL0B09350g,-0.0230918012788553,2
SAKL0B09372g,-0.674435475302409,1
SAKL0B09394g,-0.454460064204887,1
SAKL0B09416g,-0.175383730929167,1
SAKL0B09460g,-0.406689497631908,1
SAKL0B09482g,-0.831229128598534,1
SAKL0B09504g,-0.673628435013309,1
SAKL0B09526g,-0.340499314343806,1
SAKL0B09548g,-0.328697148835623,1
SAKL0B09570g,-0.44003494814093,1
SAKL0B09592g,-0.36285197137862,1
SAKL0B09614g,0.525173374712057,1
SAKL0B09636g,0.865583733937543,1
SAKL0B09658g,0.949757902052358,1
SAKL0B09680g,-0.60695593986718,1
SAKL0B09702g,0.0318099407112081,1
SAKL0B09724g,-0.718700325668757,1
SAKL0B09746g,-0.61428095796148,1
SAKL0B09768g,-0.55933302339646,1
SAKL0B09790g,-0.664726470816234,1
SAKL0B09812g,-0.104497741776988,1
SAKL0B09834g,-0.855384105433598,1
SAKL0B09856g,-0.289625261414711,1
SAKL0B09878g,-0.413098705985817,1
SAKL0B09900g,-0.449543217152122,1
SAKL0B09922g,-0.627414802457858,1
SAKL0B09944g,-0.230451733553812,1
SAKL0B09966g,-0.212417328144546,1
SAKL0B09988g,0.134288109663424,2
SAKL0B10010g,-0.768874906732202,1
SAKL0B10032g,-0.170145888653261,1
SAKL0B10054g,0.105089955622277,2
SAKL0B10076g,0.220042166045059,1
SAKL0B10098g,-0.251917309510898,1
SAKL0B10120g,0.0478664800087764,2
SAKL0B10142g,0.122281144973283,2
SAKL0B10164g,0.0671287285147437,1
SAKL0B10186g,-0.120016396970503,1
SAKL0B10208g,0.145205578836159,1
SAKL0B10230g,-0.927418465675015,1
SAKL0B10252g,-0.788553600133843,1
SAKL0B10274g,0.00305144197026305,1
SAKL0B10296g,0.25176902962457,1
SAKL0B10318g,-0.383014554727709,1
SAKL0B10340g,-0.613902851022907,1
SAKL0B10362g,-0.510008101940899,1
SAKL0B10384g,0.354875234695117,1
SAKL0B10406g,-0.532387788602958,1
SAKL0B10428g,-0.562124754508379,1
SAKL0B10450g,-0.747397556517395,1
SAKL0B10472g,-0.438279884940178,1
SAKL0B10494g,0.352209217179629,1
SAKL0B10516g,-0.598936139499833,1
SAKL0B10538g,0.0870191607950688,2
SAKL0B10560g,0.136594782464727,2
SAKL0B10582g,0.0354839982938159,1
SAKL0B10604g,-0.596729041121948,1
SAKL0B10626g,-0.0333225854037155,1
SAKL0B10648g,0.111098615201594,2
SAKL0B10670g,-0.343788104118269,1
SAKL0B10714g,0.186095258225973,1
SAKL0B10736g,0.352837095153695,1
SAKL0B10758g,0.364624678219345,1
SAKL0B10780g,0.228452834911242,1
SAKL0B10802g,-0.173682021205708,1
SAKL0B10868g,0.143152313384489,1
SAKL0B10890g,0.0520692395932025,2
SAKL0B10912g,-0.708247011940369,1
SAKL0B10934g,0.902772651326406,1
SAKL0B10956g,0.193142384358434,1
SAKL0B10978g,0.1005390107186,2
SAKL0B11000g,-0.661634873267595,1
SAKL0B11022g,-0.767494707043817,1
SAKL0B11044g,-0.430048028418967,1
SAKL0B11066g,-0.561051800764157,1
SAKL0B11088g,-0.547518812035376,1
SAKL0B11110g,-0.277825006069321,1
SAKL0B11132g,-0.0368422938453966,1
SAKL0B11154g,-0.0193240621068115,1
SAKL0B11176g,-0.537718218505904,1
SAKL0B11198g,-0.691962063188913,1
SAKL0B11220g,-0.150246220166847,1
SAKL0B11242g,-0.528037353350822,1
SAKL0B11264g,-0.572091523497137,1
SAKL0B11286g,-0.888664921909488,1
SAKL0B11308g,-1.10786138950946,1
SAKL0B11330g,-0.481496476208934,1
SAKL0B11352g,-0.723770516468216,1
SAKL0B11374g,-0.346606697805102,1
SAKL0B11396g,0.0578982913947326,2
SAKL0B11418g,-0.21153987065605,1
SAKL0B11440g,-0.342402922654205,1
SAKL0B11462g,-0.416156238401268,1
SAKL0B11484g,-0.00308920042409227,1
SAKL0B11583g2,-0.788800909664885,1
SAKL0B11583g1,-0.450388876812742,1
SAKL0B11638g,0.561653992027969,1
SAKL0B11704g,-0.202129245177383,1
SAKL0B11726g,-0.362770721534196,1
SAKL0B11748g,-0.441221587212881,1
SAKL0B11770g,0.0244413436240665,1
SAKL0B11792g,-0.53880953343174,1
SAKL0B11814g,-0.461638813643481,1
SAKL0B11836g,0.235668201930024,1
SAKL0B11880g,-0.16453612932358,1
SAKL0B11924g,-0.706607226029023,1
SAKL0B11946g,-0.768695157900923,1
SAKL0B11968g,-0.129791350742871,1
SAKL0B11990g,-0.0623942005478202,1
SAKL0B12012g,-0.652879593771025,1
SAKL0B12034g,-0.129751641568073,2
SAKL0B12056g,-0.000695813744384406,2
SAKL0B12078g,-0.330850413000665,1
SAKL0B12100g,0.0465889219038952,1
SAKL0B12122g,-0.686373801101747,1
SAKL0B12144g,-0.360222695699295,1
SAKL0B12166g,-0.355596597080018,1
SAKL0B12188g,0.0822059181825504,1
SAKL0B12210g,-0.418900760202696,1
SAKL0B12232g,-0.467378498199592,1
SAKL0B12298g,-0.423530028491258,1
SAKL0B12320g,0.812899824084127,1
SAKL0B12342g,-0.828367834261707,1
SAKL0B12364g,-0.0684715511539486,1
SAKL0B12386g,-0.786758509752229,1
SAKL0B12408g,-0.620084597239752,1
SAKL0B12430g,0.204264273704995,2
SAKL0B12452g,0.0513684970494659,2
SAKL0B12474g,-0.0700088344089294,2
SAKL0B12496g,0.408244746844053,1
SAKL0B12518g,-0.248536419440789,1
SAKL0B12540g,0.211977231340542,1
SAKL0B12562g,-0.226782002047085,1
SAKL0B12584g,-0.24832796318027,1
SAKL0B12606g,-0.29201379409531,1
SAKL0B12628g,-0.535953108875317,1
SAKL0B12650g,-0.551109940767163,1
SAKL0B12672g,-0.542900808297159,1
SAKL0B12694g,-0.458707043853085,1
SAKL0B12716g,-0.479781166588893,1
SAKL0B12738g,-0.376142970645919,1
SAKL0B12760g,-0.536423287258343,1
SAKL0B12804g,-0.499605072969441,1
SAKL0B12826g,-0.636395949525746,1
SAKL0C00110g,-1.04669276995959,1
SAKL0C00154g,-0.128821968172166,2
SAKL0C00176g,-0.184225649721955,2
SAKL0C00198g,-0.994180290779922,1
SAKL0C00220g,0.0396226100068276,2
SAKL0C00242g,-0.128379958736465,2
SAKL0C00264g,-0.0176640728663586,2
SAKL0C00308g,-0.0731555835836075,2
SAKL0C00330g,0.130286463709075,2
SAKL0C00352g,0.0293711542140686,2
SAKL0C00374g,-0.537835280370693,1
SAKL0C00396g,0.379394392458281,1
SAKL0C00418g,-0.0460210977246476,2
SAKL0C00440g,-0.321651105733544,2
SAKL0C00462g,-0.0444860467293181,2
SAKL0C00484g,-0.260163405630164,2
SAKL0C00506g,-0.0647815905459631,2
SAKL0C00528g,0.0483689855932231,1
SAKL0C00550g,-0.302825904614673,2
SAKL0C00572g,-0.0981272240272385,2
SAKL0C00594g,-0.0167083408297851,2
SAKL0C00616g,-0.353039407972641,2
SAKL0C00638g,-0.0600245905755879,2
SAKL0C00660g,-0.315515230230021,2
SAKL0C00682g,-0.272048921504283,2
SAKL0C00704g,-0.252063693539661,2
SAKL0C00726g,-0.117128836341902,2
SAKL0C00748g,-0.139043224426866,2
SAKL0C00770g,0.53052742085006,1
SAKL0C00792g,-0.165520093265507,2
SAKL0C00814g,-0.459292815507207,2
SAKL0C00836g,-0.232946213519623,2
SAKL0C00858g,-0.276717315912052,2
SAKL0C00880g,-0.288936864081214,2
SAKL0C00902g,-0.837027485799318,1
SAKL0C00924g,-0.428913604745187,2
SAKL0C00946g,-0.0854561195668117,2
SAKL0C00968g,-0.192139369249084,2
SAKL0C00990g,-0.274175913812545,2
SAKL0C01012g,-0.334158338816821,2
SAKL0C01034g,-0.0115961806311886,2
SAKL0C01056g,-0.238813521487891,2
SAKL0C01078g,-0.212229173361182,2
SAKL0C01100g,-0.0884370685534666,2
SAKL0C01144g,-0.148255456283855,2
SAKL0C01166g,-0.36639170955571,2
SAKL0C01188g,-0.424143825764526,2
SAKL0C01210g,-0.363549785079001,2
SAKL0C01232g,-0.101519617561841,2
SAKL0C01254g,0.177884038891541,1
SAKL0C01276g,-0.685883957411166,2
SAKL0C01298g,0.715882921479052,1
SAKL0C01320g,0.0165112305795453,2
SAKL0C01342g,-0.563197442573325,2
SAKL0C01364g,-0.199486444719795,2
SAKL0C01386g,-0.353296509331087,2
SAKL0C01408g,-0.237657094217088,2
SAKL0C01430g,-0.528352872547395,2
SAKL0C01452g,-0.157096091658144,2
SAKL0C01474g,-0.313802065507487,2
SAKL0C01496g,-0.172808253515892,2
SAKL0C01518g,-0.0804679873226141,2
SAKL0C01540g,0.0149354396146201,2
SAKL0C01562g,-0.893619183002905,1
SAKL0C01584g,-0.120903803020077,2
SAKL0C01606g,-0.241893318287557,2
SAKL0C01628g,-0.107798918650989,2
SAKL0C01650g,-0.0849642165510612,2
SAKL0C01672g,-0.024155300814485,2
SAKL0C01694g,-0.119716231653189,2
SAKL0C01716g,-0.225700237773288,2
SAKL0C01738g,-0.269393000832789,2
SAKL0C01760g,-0.146900249702614,2
SAKL0C01804g,-0.0765995157901389,2
SAKL0C01826g,-0.13874635654208,2
SAKL0C01848g,-0.165081089430075,2
SAKL0C01870g,0.658334974532554,1
SAKL0C01892g,-0.19067855874754,2
SAKL0C01914g,-0.375083054667559,2
SAKL0C01936g,-0.166882269242892,2
SAKL0C01958g,0.759354189572739,1
SAKL0C02002g,-0.17265131285746,2
SAKL0C02024g,-0.258606553409468,2
SAKL0C02046g,0.0348009028005215,2
SAKL0C02068g,-0.573466701742861,1
SAKL0C02090g,-0.146323356972941,2
SAKL0C02112g,-0.15645304514697,2
SAKL0C02134g,-0.154265343269302,2
SAKL0C02156g,-0.573829342399784,1
SAKL0C02178g,-0.230764769431071,2
SAKL0C02200g,-0.356961784851123,2
SAKL0C02222g,-0.273213214646102,2
SAKL0C02244g,-0.44539079746448,2
SAKL0C02266g,-0.356819163561529,2
SAKL0C02288g,-0.283712902352354,2
SAKL0C02310g,-0.301146969882643,2
SAKL0C02332g,-0.421014917783037,2
SAKL0C02354g,-0.696416459257931,2
SAKL0C02376g,-0.661037235166665,2
SAKL0C02398g,-0.286650852404721,2
SAKL0C02420g,-0.281814495214906,2
SAKL0C02442g,-0.473628461458595,2
SAKL0C02464g,-0.334130096817689,2
SAKL0C02486g,-0.15230444420013,2
SAKL0C02508g,-0.131100011775856,2
SAKL0C02530g,-0.592532583999082,1
SAKL0C02552g,-0.516566451913247,2
SAKL0C02574g,-0.696913019567454,2
SAKL0C02596g,-0.406931031595848,2
SAKL0C02618g,-0.343527921981172,2
SAKL0C02640g,-0.146607698508877,2
SAKL0C02662g,-0.130779147405105,2
SAKL0C02684g,-0.287796591248049,2
SAKL0C02706g,-0.890939660511314,1
SAKL0C02728g,-0.353600297701369,2
SAKL0C02750g,-0.849655927091071,2
SAKL0C02772g,-0.676634253702848,2
SAKL0C02794g,-0.25556127743913,2
SAKL0C02816g,-0.628184575215093,2
SAKL0C02838g,-0.195701216661687,2
SAKL0C02860g,-0.768321466873959,2
SAKL0C02882g,-0.307933336676267,2
SAKL0C02904g,-0.396206008618778,2
SAKL0C02926g,-0.584430049785834,2
SAKL0C02948g,-1.1909700693198,2
SAKL0C02970g,0.0204244769793995,2
SAKL0C02992g,-0.335432564714675,2
SAKL0C03014g,-0.393288763113455,2
SAKL0C03036g,-0.162459659084229,2
SAKL0C03058g,-0.421479695000037,2
SAKL0C03080g,-0.0890801957708705,2
SAKL0C03102g,-0.217867674633031,2
SAKL0C03124g,-0.162523787814745,2
SAKL0C03146g,-0.312861079520691,2
SAKL0C03190g,-0.642079090723969,2
SAKL0C03212g,-0.794159422919884,2
SAKL0C03234g,-0.540801667023175,2
SAKL0C03256g,-0.776113889528918,2
SAKL0C03278g,-0.535534308031257,2
SAKL0C03300g,-0.103142504552183,2
SAKL0C03322g,-0.409151543864694,2
SAKL0C03344g,-0.395385047937802,2
SAKL0C03366g,-0.26933075133059,2
SAKL0C03388g,-0.237711114456375,2
SAKL0C03410g,-0.679350325664932,2
SAKL0C03432g,-0.320722424100366,2
SAKL0C03454g,-0.498648744717843,2
SAKL0C03476g,-0.401089986998579,2
SAKL0C03498g,-0.346613122333708,2
SAKL0C03520g,-0.786314020777432,2
SAKL0C03542g,-0.578900602847518,2
SAKL0C03564g,-0.151436697769249,2
SAKL0C03586g,-0.151140193229425,2
SAKL0C03608g,-0.270611016165357,2
SAKL0C03630g,0.441680492360768,1
SAKL0C03652g,-0.389911620812217,2
SAKL0C03674g,-0.715882883942267,1
SAKL0C03696g,-0.600606319693013,1
SAKL0C03718g,-0.488103621662528,2
SAKL0C03762g,-0.307799921486497,2
SAKL0C03784g,-0.679358380974801,2
SAKL0C03806g,-0.267773457151957,2
SAKL0C03828g,-0.577580782375561,2
SAKL0C03872g,-0.158743446404214,2
SAKL0C03894g,0.210576792477641,1
SAKL0C03916g,-0.112785306516014,2
SAKL0C03938g,-0.476876706769503,2
SAKL0C03960g,-0.418649901920522,2
SAKL0C03982g,-0.496358968256271,2
SAKL0C04004g,-0.76196377901514,2
SAKL0C04026g,-0.147958884868598,2
SAKL0C04048g,0.0545478110430574,2
SAKL0C04092g,-0.432272297184602,2
SAKL0C04136g,-0.306865355167359,2
SAKL0C04158g,-0.268563932848444,2
SAKL0C04180g,-0.40380577703502,2
SAKL0C04224g,-0.482796870693287,2
SAKL0C04246g,-0.414051754111045,2
SAKL0C04268g,-0.203510775424325,2
SAKL0C04290g,-0.312167293771256,2
SAKL0C04312g,-0.37043940608092,2
SAKL0C04334g,-0.17274447855296,2
SAKL0C04378g,-0.623986055271868,2
SAKL0C04400g,-0.524894545205003,2
SAKL0C04422g,-0.74074092021902,2
SAKL0C04444g,-0.339485512404457,2
SAKL0C04466g,0.768327925828888,1
SAKL0C04488g,0.898101533773242,1
SAKL0C04510g,0.664982431543471,1
SAKL0C04576g,-0.425655918074622,2
SAKL0C04598g,-0.627150932112912,2
SAKL0C04620g,-0.495342552067483,2
SAKL0C04642g,-0.485514150584511,2
SAKL0C04664g,-0.0957034680738579,2
SAKL0C04686g,-0.331749187323125,2
SAKL0C04708g,-0.65549788555818,2
SAKL0C04730g,-0.475178116705963,2
SAKL0C04752g,-0.482488602388109,2
SAKL0C04774g,-0.457883335472554,2
SAKL0C04796g,-0.219649253493003,2
SAKL0C04818g,-0.176161868176905,2
SAKL0C04840g,0.845505210020702,1
SAKL0C04862g,-0.571803735555138,2
SAKL0C04884g,-0.116421203806001,2
SAKL0C04906g,-0.561159851325884,2
SAKL0C04928g,-0.180169187105882,2
SAKL0C04950g,-0.382552397705274,2
SAKL0C04972g,-0.496465708839249,2
SAKL0C04994g,-0.107172287230134,2
SAKL0C05016g,-0.157793609690236,2
SAKL0C05038g,-0.178552905373973,2
SAKL0C05104g,-0.479853196237107,2
SAKL0C05126g,-0.969549022098986,2
SAKL0C05170g,-0.165723975367091,2
SAKL0C05192g,-0.203742920290928,2
SAKL0C05214g,0.592688588711769,1
SAKL0C05236g,-0.358919893023983,2
SAKL0C05258g,-0.270075015296303,2
SAKL0C05280g,-0.494438030703939,2
SAKL0C05302g,-0.338810484598509,2
SAKL0C05324g,-0.23613556975347,2
SAKL0C05346g,-0.316333378181823,2
SAKL0C05368g,-0.430993903871675,2
SAKL0C05390g,-0.030194260478951,2
SAKL0C05412g,-0.358583326747536,2
SAKL0C05434g,-0.718066436314672,2
SAKL0C05456g,-0.232228365736137,2
SAKL0C05522g,-0.264633158837149,2
SAKL0C05544g,0.570807372426757,1
SAKL0C05566g,0.604992894252735,1
SAKL0C05588g,-0.106627193198355,2
SAKL0C05632g,-0.171501463268946,2
SAKL0C05654g,0.0183245957328781,2
SAKL0C05676g,-0.054658648681351,2
SAKL0C05698g,-0.154764361344605,2
SAKL0C05720g,-0.432701503848129,2
SAKL0C05742g,-0.684365936986197,2
SAKL0C05764g,-0.427212671853796,2
SAKL0C05786g,-0.227349493561811,2
SAKL0C05808g,-0.199761548072236,2
SAKL0C05830g,-0.142166098351741,2
SAKL0C05852g,-0.383340362671086,2
SAKL0C05896g,-0.623463738963589,2
SAKL0C05918g,-0.412591592631899,2
SAKL0C05940g,-0.367128207004675,2
SAKL0C06006g,-0.237967776090355,2
SAKL0C06028g,-0.511772059540336,2
SAKL0C06050g,-0.357786516096344,2
SAKL0C06072g,-0.482365614029338,2
SAKL0C06094g,-0.476967371454434,2
SAKL0C06116g,-0.210985773346003,2
SAKL0C06138g,0.0487881119915766,2
SAKL0C06160g,-0.0357772965770838,2
SAKL0C06182g,-0.444680841059651,2
SAKL0C06204g,-0.446380837666916,2
SAKL0C06226g,0.0300334303508358,2
SAKL0C06248g,-0.481973331987521,2
SAKL0C06270g,-0.263856461587172,2
SAKL0C06292g,-0.479191824948939,2
SAKL0C06314g,-0.636680571874321,2
SAKL0C06336g,0.835195603233704,1
SAKL0C06358g,-0.240461728846603,2
SAKL0C06380g,0.776898085796821,1
SAKL0C06402g,-0.460767520473269,2
SAKL0C06424g,-0.509887884586324,2
SAKL0C06446g,-0.73472592742225,2
SAKL0C06468g,-0.750381904505871,2
SAKL0C06490g,-0.0570379189319575,2
SAKL0C06512g,-0.228836820397587,2
SAKL0C06534g,-0.753652650351317,2
SAKL0C06556g,-0.388445719246419,2
SAKL0C06578g,-0.361141381244017,2
SAKL0C06600g,-0.6713098253399,2
SAKL0C06622g,-0.422680394206553,2
SAKL0C06666g,-0.366112392860064,2
SAKL0C06688g,-0.00684578844730861,2
SAKL0C06710g,-0.385150709052721,2
SAKL0C06732g,-0.396778090094789,2
SAKL0C06754g,-0.394259587353109,2
SAKL0C06776g,-0.49869019389427,2
SAKL0C06798g,-0.64633450195689,2
SAKL0C06820g,-0.402908842690789,2
SAKL0C06842g,-0.240180357582718,2
SAKL0C06864g,-0.265316737593576,2
SAKL0C06886g,-0.220746858228946,2
SAKL0C06908g,-0.221516519888644,2
SAKL0C06930g,-0.342155006404806,2
SAKL0C06996g,-1.03704976362331,2
SAKL0C07018g,-0.0576280126654668,2
SAKL0C07040g,-0.148727163817653,2
SAKL0C07062g,-0.257890758180491,2
SAKL0C07084g,-0.256815302788218,2
SAKL0C07106g,-0.25153540925837,2
SAKL0C07128g,-0.422534841066417,2
SAKL0C07150g,-0.261847850105965,2
SAKL0C07172g,-0.320115247401456,2
SAKL0C07194g,0.463715598798357,1
SAKL0C07216g,-0.703783930764777,2
SAKL0C07238g,0.0265158318467402,2
SAKL0C07260g,-0.0669885553452385,2
SAKL0C07304g,-0.432465127787381,2
SAKL0C07348g,-0.348293160904081,2
SAKL0C07370g,-0.389330568183446,2
SAKL0C07392g,-0.257579749476276,2
SAKL0C07414g,-0.913348041168458,2
SAKL0C07436g,-0.619179958624249,2
SAKL0C07458g,-0.521549484525586,2
SAKL0C07480g,-0.377009282399231,2
SAKL0C07502g,0.450447133277056,1
SAKL0C07524g,-0.273333366139007,2
SAKL0C07546g,0.501025290865721,1
SAKL0C07568g,-0.516158965269028,2
SAKL0C07590g,-0.617600510933964,2
SAKL0C07612g,-0.155890657648409,2
SAKL0C07634g,-0.406166219529742,2
SAKL0C07656g,-0.460490412706714,2
SAKL0C07678g,-0.251298537409661,2
SAKL0C07700g,-0.507755096139472,2
SAKL0C07722g,-0.681604503609622,2
SAKL0C07744g,-0.530058713361707,2
SAKL0C07766g,-0.369769252741619,2
SAKL0C07788g,-0.15951647930807,2
SAKL0C07810g,-0.433606348345662,2
SAKL0C07832g,-0.522109951494664,2
SAKL0C07854g,-0.511515877233651,2
SAKL0C07876g,-0.585228724011175,2
SAKL0C07898g,-0.455435882820784,2
SAKL0C07920g,-0.305091101656977,2
SAKL0C07942g,0.470115757682179,1
SAKL0C07964g,-0.354424542620844,2
SAKL0C07986g,-0.164245323159928,2
SAKL0C08008g,-0.0613409199337768,2
SAKL0C08030g,-0.306862470401987,2
SAKL0C08052g,-0.276335280804472,2
SAKL0C08074g,-0.671653967940543,2
SAKL0C08096g,-0.248753546227812,2
SAKL0C08118g,-0.400666647353675,2
SAKL0C08140g,-0.398487826530081,2
SAKL0C08162g,-0.214326873476118,2
SAKL0C08184g,-0.447189447665294,2
SAKL0C08206g,-0.0954113622524759,2
SAKL0C08228g,-0.63723156497316,1
SAKL0C08250g,0.289667056034155,1
SAKL0C08272g,0.328498168321307,2
SAKL0C08294g,-0.193609928660613,2
SAKL0C08316g,-0.0841797145324675,2
SAKL0C08338g,-0.0638162673065627,2
SAKL0C08360g,-0.377099618513198,2
SAKL0C08382g,-0.23790381957906,2
SAKL0C08404g,-0.00990462137291177,2
SAKL0C08426g,-0.114150013265533,2
SAKL0C08448g,-0.13012159389281,2
SAKL0C08470g,-0.389819603638467,2
SAKL0C08492g,-0.295092368942726,2
SAKL0C08514g,-0.139281531942463,2
SAKL0C08536g,-0.468647439405213,2
SAKL0C08558g,-0.347458675595087,2
SAKL0C08580g,-0.312028267755509,2
SAKL0C08602g,-0.487112200011742,2
SAKL0C08624g,-0.274033966535599,2
SAKL0C08646g,-0.357969199625098,2
SAKL0C08668g,-0.445722555325545,2
SAKL0C08690g,-0.219464259742778,2
SAKL0C08712g,-0.22817602892995,2
SAKL0C08734g,-0.53143159290117,2
SAKL0C08756g,-0.364235034743215,2
SAKL0C08778g,-0.344513439778368,2
SAKL0C08800g,-0.234337192217407,2
SAKL0C08822g,-0.391739777676225,2
SAKL0C08844g,-0.357108060243596,2
SAKL0C08866g,-0.167017125486651,2
SAKL0C08888g,-0.400405804705025,2
SAKL0C08910g,-0.482096192111054,2
SAKL0C08932g,-0.359273737671209,2
SAKL0C08976g,0.00870004247020667,2
SAKL0C09020g,-0.182438701501925,2
