ORF,VALUE
SAKL0D02750g,-2.718244438
SAKL0D02772g,-3.410523627
SAKL0D02794g,-4.579549205
SAKL0D02816g,-1.830930145
SAKL0D02838g,-1.647742163
SAKL0D02860g,1.78726057
SAKL0D02882g,-3.598650592
SAKL0D02904g,-3.860130729
SAKL0D02926g,-0.942289341
SAKL0D02948g,-0.353511885
SAKL0D02970g,-1.754005531
SAKL0D02992g,1.057822166
SAKL0D03014g,-3.495284002
SAKL0D03036g,-0.769802939
SAKL0D03058g,-3.906836916
SAKL0D03080g,-3.594454786
SAKL0D03102g,-2.389124638
SAKL0D03146g,-2.818615528
SAKL0D03168g,-0.887629386
SAKL0D03190g,-1.894348649
SAKL0D03212g,-2.402834149
SAKL0D03234g,-2.586519269
SAKL0D03256g,-3.069650745
SAKL0D03278g,-2.258091663
SAKL0D03300g,-0.948828448
SAKL0D03322g,-2.280567898
SAKL0D03344g,-3.280083559
SAKL0D03366g,-1.622208875
SAKL0D03410g,-3.518577442
SAKL0D03564g,-3.047499832
SAKL0D03586g,-3.175314811
SAKL0D03608g,-4.71263854
SAKL0D03630g,-5.994562963
SAKL0D03652g,-5.580074547
SAKL0D03674g,-1.761327036
SAKL0D03696g,-0.914100639
SAKL0D03718g,-1.981139787
SAKL0D03740g,-4.80418393
SAKL0D03762g,-1.487314031
SAKL0D03784g,-3.177456475
SAKL0D03806g,-2.468446484
SAKL0D03828g,3.056757471
SAKL0D03850g,-4.219988287
SAKL0D03872g,-2.648219749
SAKL0D03883g,-2.836082201
SAKL0D03894g,0.879548834
SAKL0D03938g,-4.11886318
SAKL0D03960g,-2.92262855
SAKL0D03982g,-2.409073772
SAKL0D04004g,-3.47114402
SAKL0D04026g,-4.790460361
SAKL0D04048g,-1.665982394
SAKL0D04070g,-4.118753261
SAKL0D04092g,-3.350678273
SAKL0D04114g,-3.186173228
SAKL0D04136g,-5.859991119
SAKL0D04158g,0.343999838
SAKL0D04246g,-2.622775609
SAKL0D04268g,-4.183168163
SAKL0D04334g,-6.279296812
SAKL0D04378g,-4.446919647
SAKL0D04400g,-2.715410611
SAKL0D04422g,-3.596247654
SAKL0D04444g,-2.58867566
SAKL0D04455g,-3.735772536
SAKL0D04466g,-0.206706778
SAKL0D04488g,3.087933783
SAKL0D04510g,-4.753998529
SAKL0D04532g,-2.10944327
SAKL0D04664g,-4.228273145
SAKL0D04752g,-2.906365042
SAKL0D04774g,-4.053005782
SAKL0D04796g,-2.550381192
SAKL0D04884g,-0.826987507
SAKL0D04906g,-2.409685521
SAKL0D04928g,-3.122600424
SAKL0D04950g,-4.251276206
SAKL0D04972g,-3.316856271
SAKL0D04994g,-5.170864841
SAKL0D05016g,-2.936581261
SAKL0D05038g,-2.501221376
SAKL0D05060g,-0.537477451
SAKL0D05082g,-4.122015194
SAKL0D05104g,-6.011499193
SAKL0D05126g,-4.253082388
SAKL0D05148g,-2.139247423
SAKL0D05170g,-1.435712373
SAKL0D05192g,-3.414045584
SAKL0D05214g,-3.332098064
SAKL0D05236g,-4.32028589
SAKL0D05258g,-2.3245497
SAKL0D05280g,-2.040016563
SAKL0D05302g,-2.307922818
SAKL0D05324g,-2.633758933
SAKL0D05390g,-1.911283929
SAKL0D05412g,-4.238513156
SAKL0D05434g,-3.757442691
SAKL0D05456g,-2.650781419
SAKL0D05478g,-1.29409258
SAKL0D05500g,-1.778922107
SAKL0D05522g,-3.597863197
SAKL0D05544g,-1.969401846
SAKL0D05566g,-4.549669013
SAKL0D05588g,-3.250263938
SAKL0D05610g,-2.293210349
SAKL0D05632g,-5.034552584
SAKL0D05654g,-6.540488892
SAKL0D05676g,-5.263547684
SAKL0D05698g,-1.638352552
SAKL0D05720g,-1.889112223
SAKL0D05742g,-2.035925005
SAKL0D05764g,-2.958226896
SAKL0D05786g,-3.682105649
SAKL0D05808g,-3.618118179
SAKL0D05830g,-2.81754794
SAKL0D05852g,-4.084245313
SAKL0D05874g,-2.099210611
SAKL0D05896g,-0.445473639
SAKL0D05918g,-4.370164281
SAKL0D05940g,-1.711213273
SAKL0D05962g,0.556814318
SAKL0D05984g,-4.491040231
SAKL0D06006g,-1.914373663
SAKL0D06050g,-3.987482153
SAKL0D06072g,-4.501871578
SAKL0D06094g,-1.20013024
SAKL0D06116g,-3.861023587
SAKL0D06204g,-1.723574226
SAKL0D06226g,-3.228406282
SAKL0D06248g,-1.059076511
SAKL0D06270g,-2.677716961
SAKL0D06292g,-4.273731428
SAKL0D06314g,-3.625951723
SAKL0D06336g,-3.649422682
SAKL0D06358g,-4.807682415
SAKL0D06380g,-4.714699525
SAKL0D06446g,-4.691274799
SAKL0D06468g,0.350432018
SAKL0D06490g,-4.150948187
SAKL0D06512g,-2.584138621
SAKL0D06534g,-3.704667254
SAKL0D06556g,-3.639908644
SAKL0D06578g,-4.811106184
SAKL0D06622g,-1.39465147
SAKL0D06644g,-3.192680197
SAKL0D06666g,-3.816495724
SAKL0D06688g,-3.863743787
SAKL0D06710g,-1.296885572
SAKL0D06732g,-5.733020889
SAKL0D06754g,-3.181461262
SAKL0D06776g,-3.580586887
SAKL0D06798g,-3.192770573
SAKL0D06820g,-4.073006743
SAKL0D06842g,-3.815903986
SAKL0D06864g,-4.562198598
SAKL0D06886g,-3.293570927
SAKL0D06908g,-2.707128413
SAKL0D06930g,-2.355185814
SAKL0D06952g,-1.249884051
SAKL0D06974g,-2.492508337
SAKL0D06996g,-1.953225345
SAKL0D07018g,-2.679816608
SAKL0D07040g,-0.378621823
SAKL0D07062g,-0.929143546
SAKL0D07084g,-1.918905963
SAKL0D07106g,-2.095844458
SAKL0D07128g,-3.360521159
SAKL0D07150g,-3.406466245
SAKL0D07172g,-2.073727293
SAKL0D07194g,-3.056197803
SAKL0D07216g,-2.949995618
SAKL0D07238g,-3.432220762
SAKL0D07260g,-2.024512558
SAKL0D07282g,-1.446603746
SAKL0D07304g,-0.650625949
SAKL0D07326g,-1.145791324
SAKL0D07348g,-1.772330128
SAKL0D07392g,-3.187566001
SAKL0D07414g,-2.753550966
SAKL0D07436g,-3.595620087
SAKL0D07458g,-5.883257363
SAKL0D07480g,-4.316498783
SAKL0D07502g,-3.936701657
SAKL0D07524g,-3.939925191
SAKL0D07546g,-3.772236962
SAKL0D07568g,-3.57227948
SAKL0D07590g,-0.913313649
SAKL0D07612g,-2.627201129
SAKL0D07656g,-2.835260558
SAKL0D07678g,-4.578327148
SAKL0D07700g,-3.420414514
SAKL0D07722g,-0.938041847
SAKL0D07744g,-1.548984237
SAKL0D07810g,-2.354853
SAKL0D07832g,-4.792470879
SAKL0D07854g,-5.157127876
SAKL0D07898g,-3.87625866
SAKL0D07920g,-3.896467616
SAKL0D07942g,-3.158291277
SAKL0D07964g,-3.405232754
SAKL0D07986g,-4.973704051
SAKL0D08008g,-4.64413252
SAKL0D08030g,-3.679518385
SAKL0D08052g,-1.812619521
SAKL0D08074g,-2.513573242
SAKL0D08096g,-0.157734351
SAKL0D08162g,-5.364063878
SAKL0D08217g1,-5.763071778
SAKL0D08272g,-4.163509097
SAKL0D08294g,-2.084488701
SAKL0D08316g,3.069534859
SAKL0D08338g,-5.967995589
SAKL0D08360g,-1.282993844
SAKL0D08382g,-4.259926606
SAKL0D08404g,-1.731111433
SAKL0D08426g,-5.748274548
SAKL0D08492g,-0.696845218
SAKL0D08514g,-0.504491417
SAKL0D08536g,-3.389919453
SAKL0D08558g,-0.858948992
SAKL0D08580g,-3.190625781
SAKL0D08602g,-3.407422848
SAKL0D08624g,-3.390344864
SAKL0D08646g,-3.290107047
SAKL0D08668g,-1.592409019
SAKL0D08690g,-1.513835326
SAKL0D08712g,-0.388688455
SAKL0D08734g,-2.605084001
SAKL0D08756g,-4.06574184
SAKL0D08778g,-0.945129746
SAKL0D08800g,-2.514748155
SAKL0D08822g,-0.716265103
SAKL0D08844g,-1.287539169
SAKL0D08888g,-3.06617141
SAKL0D08910g,-2.343997662
SAKL0D08932g,-3.351372713
SAKL0D08954g,-4.002736455
SAKL0D08998g,-4.007370695
SAKL0D09020g,-5.673552942
SAKL0D09086g,-4.018029109
SAKL0D09108g,0.369229143
SAKL0D09130g,-0.315638833
SAKL0D09152g,0.508318263
SAKL0D09240g,-2.215382481
SAKL0D09262g,-2.754846437
SAKL0D09284g,-1.527058629
SAKL0D09306g,-2.10879426
SAKL0D09328g,-6.572712591
SAKL0D09350g,-3.914089289
SAKL0D09372g,-2.120834583
SAKL0D09394g,-2.062853173
SAKL0D09416g,-5.519324103
SAKL0D09438g,-3.623781074
SAKL0D09504g,-3.237297919
SAKL0D09526g,-2.583136511
SAKL0D09658g,-1.128472562
SAKL0D09680g,-5.355182936
SAKL0D09702g,-1.736519168
SAKL0D09724g,-2.850105187
SAKL0D09746g,-1.157822194
SAKL0D09768g,0.289262149
SAKL0D09790g,-5.436108029
SAKL0D09812g,-0.385142228
SAKL0D09834g,-3.309625738
SAKL0D09856g,-2.161744474
SAKL0D09878g,-4.3115615
SAKL0D09922g,-6.009454393
SAKL0D09944g,-3.854802007
SAKL0D09966g,-4.290810281
SAKL0D09988g,-2.430672321
SAKL0D10032g,-3.684127195
SAKL0D10054g,-4.50841936
SAKL0D10098g,0.320223037
SAKL0D10120g,-1.503199889
SAKL0D10131g,-3.54739014
SAKL0D10164g,-5.880406527
SAKL0D10186g,-0.992433667
SAKL0D10208g,-1.419852535
SAKL0D10252g,-2.194857894
SAKL0D10274g,-2.032094663
SAKL0D10296g,-3.588357215
SAKL0D10318g,-2.982189046
SAKL0D10340g,-3.350393817
SAKL0D10362g,-5.063330367
SAKL0D10384g,2.754682089
SAKL0D10406g,-2.942617335
SAKL0D10428g,-2.669225707
SAKL0D10450g,-5.668369104
SAKL0D10472g,-4.281388994
SAKL0D10494g,-2.502282645
SAKL0D10538g,-3.103515771
SAKL0D10560g,-5.433048165
SAKL0D10582g,-3.425718217
SAKL0D10604g,-3.683890426
SAKL0D10626g,-3.161542949
SAKL0D10736g,-1.528155021
SAKL0D10758g,-1.833636247
SAKL0D10780g,-3.580110783
SAKL0D10802g,-3.088951588
SAKL0D10824g,-4.20060793
SAKL0D10846g,-2.405183738
SAKL0D10868g,-3.269491688
SAKL0D10890g,-3.045438589
SAKL0D10912g,-4.0854008
SAKL0D10934g,-3.529620511
SAKL0D11000g,-4.331127652
SAKL0D11022g,-0.13290111
SAKL0D11044g,-1.90256778
SAKL0D11066g,-3.464148209
SAKL0D11088g,-1.726475125
SAKL0D11110g,-1.453888067
SAKL0D11132g,-2.086458676
SAKL0D11154g,-1.54247976
SAKL0D11198g,-4.071942016
SAKL0D11220g,-3.45836528
SAKL0D11242g,0.723123947
SAKL0D11264g,-4.442055882
SAKL0D11286g,-3.866455879
SAKL0D11308g,-1.929345229
SAKL0D11330g,1.529767739
SAKL0D11352g,-2.849325712
SAKL0D11374g,-1.730117808
SAKL0D11396g,-1.190609048
SAKL0D11418g,0.736082144
SAKL0D11440g,-3.529361156
SAKL0D11484g,-2.846735764
SAKL0D11506g,-2.917402715
SAKL0D11528g,-2.609233757
SAKL0D11616g,-1.843054654
SAKL0D11638g,1.204056294
SAKL0D11660g,-1.733591692
SAKL0D11682g,-1.154011773
SAKL0D11704g,-2.647810269
SAKL0D11748g,-4.040824343
SAKL0D11770g,3.231499797
SAKL0D11792g,-0.740181671
SAKL0D11814g,-1.0831167
SAKL0D11836g,-3.189568525
SAKL0D11858g,2.597843658
SAKL0D11880g,-0.76827493
SAKL0D11902g,-4.020963209
SAKL0D11924g,-1.343849047
SAKL0D11946g,-3.651062965
SAKL0D11968g,-4.03027265
SAKL0D11990g,-2.753145964
SAKL0D12012g,-2.157044184
SAKL0D12034g,-0.15005343
SAKL0D12056g,-3.458414781
SAKL0D12100g,-4.619446665
SAKL0D12122g,-2.110457028
SAKL0D12188g,-4.171655568
SAKL0D12210g,-3.183133176
SAKL0D12232g,-3.441402459
SAKL0D12254g,-3.743468645
SAKL0D12276g,-3.854746701
SAKL0D12320g,-0.816329573
SAKL0D12342g,-2.075920572
SAKL0D12364g,-2.996805422
SAKL0D12386g,-2.458651026
SAKL0D12430g,0.073374747
SAKL0D12452g,-3.74681646
SAKL0D12474g,-3.265814251
SAKL0D12496g,-5.674819558
SAKL0D12562g,-2.686665065
SAKL0D12584g,-2.858138729
SAKL0D12606g,-4.125767977
SAKL0D12628g,-2.431766158
SAKL0D12650g,-2.087540299
SAKL0D12672g,-2.735604881
SAKL0D12694g,-3.645556241
SAKL0D12716g,-3.598819126
SAKL0D12738g,-2.787503276
SAKL0D12760g,-0.292471868
SAKL0D12782g,0.180090115
SAKL0D12804g,-1.052865852
SAKL0D12826g,-2.52611363
SAKL0D12848g,-3.77649238
SAKL0D12870g,-2.908844015
SAKL0D12892g,-2.543468663
SAKL0D12914g,-1.49920116
SAKL0D12936g,-1.593731465
SAKL0D12958g,-0.345038832
SAKL0D12980g,-2.967867146
SAKL0D13002g,-2.028448403
SAKL0D13024g,-2.649033614
SAKL0D13046g,-1.31760133
SAKL0D13068g,-4.193042178
SAKL0D13090g,-4.355031899
SAKL0D13112g,-5.526026463
SAKL0D13134g,-2.900319869
SAKL0D13156g,-3.247276455
SAKL0D13178g,-2.144659925
SAKL0D13222g,0.336289885
SAKL0D13244g,-1.947745962
SAKL0D13376g,-1.712117957
SAKL0D13398g,0.136872632
SAKL0D13420g,-3.410449937
SAKL0D13442g,-2.6416779
SAKL0D13464g,-4.190923724
SAKL0D13486g,-3.157394215
SAKL0D13508g,-3.290039843
SAKL0D13530g,-4.12084632
SAKL0D13552g,-2.962985274
SAKL0D13574g,-2.580482776
SAKL0D13596g,-3.283853202
SAKL0D13618g,-4.146248159
SAKL0D13662g,-6.196577758
SAKL0D13684g,-1.067561344
SAKL0D13706g,-5.068921554
SAKL0D13728g,-3.99208436
SAKL0D13750g,-4.510591055
SAKL0D13772g,-5.120351589
SAKL0D13794g,2.729508621
SAKL0D13816g,-2.160798695
SAKL0D13838g,-4.496331185
SAKL0D13860g,-2.570469046
SAKL0D13882g,-3.342893991
SAKL0D13904g,-1.636961572
SAKL0D13926g,-3.982601533
SAKL0D13948g,-2.061893543
SAKL0D13970g,-3.011442707
SAKL0D13992g,2.769378475
SAKL0D14014g,-4.354743036
SAKL0D14036g,-0.559724275
SAKL0D14058g,-2.294407061
SAKL0D14080g,-3.872884047
SAKL0D14102g,-4.306794887
SAKL0D14124g,-0.689655247
SAKL0D14168g,-0.648000005
SAKL0D14190g,-2.00834197
SAKL0D14212g,-3.280994436
SAKL0D14234g,-2.435825675
SAKL0D14256g,-3.435145125
SAKL0D14278g,-3.878200425
SAKL0D14300g,-1.374759446
SAKL0D14322g,-2.171975873
SAKL0D14344g,-2.513211945
SAKL0D14366g,-0.655047958
SAKL0D14388g,-2.9933116
SAKL0D14410g,-2.929170658
SAKL0D14432g,0.570440406
SAKL0D14454g,-4.200304309
SAKL0D14476g,-0.60674627
SAKL0D14498g,-2.614075824
SAKL0D14520g,-3.374899137
SAKL0D14542g,-3.827853025
SAKL0D14564g,-0.720938847
SAKL0D14586g,-3.909719031
SAKL0D14608g,-5.404544124
SAKL0D14630g,-2.675324226
SAKL0D14652g,-4.510571462
SAKL0D14674g,-1.849813558
SAKL0D14696g,3.216603495
SAKL0D14718g,-1.313355408
SAKL0D14740g,-3.097273485
SAKL0D14762g,-3.095727741
SAKL0D14784g,-3.699872652
SAKL0D14806g,-4.667663588
SAKL0D14828g,-1.526124394
SAKL0D14850g,-1.590044803
SAKL0D14872g,-1.601519191
SAKL0D14894g,-4.467559989
SAKL0D14916g,-4.138907337
SAKL0D14938g,-4.362525971
SAKL0D14960g,-5.040398037
SAKL0D14982g,0.935883334
SAKL0D15026g,-6.035957491
SAKL0D15070g,-4.745787792
SAKL0D15092g,-5.412097391
SAKL0D15114g,-4.003983302
SAKL0D15136g,-5.967294159
SAKL0D15158g,-0.936558045
SAKL0D15180g,-2.675925859
SAKL0D15202g,-5.630022209
SAKL0D15224g,-4.859535607
SAKL0D15268g,-1.311750748
SAKL0D15290g,-3.558731827
SAKL0D15312g,-2.83200892
SAKL0D15334g,-4.781127822
SAKL0D15400g,-3.457778134
SAKL0D15422g,-6.230645742
SAKL0E00110g,-9.779756657
SAKL0E00132g,-6.679892597
SAKL0E00154g,-7.260216572
SAKL0E00176g,-6.170760645
SAKL0E00242g,-3.515396652
SAKL0E00264g,-4.854689683
SAKL0E00286g,-5.435608681
SAKL0E00396g,-4.954346034
SAKL0E00528g,-5.988385714
SAKL0E00616g,0.559560628
SAKL0E00638g,-5.291021346
SAKL0E00660g,-1.266211846
SAKL0E00682g,-4.48843429
SAKL0E00704g,-4.379746238
SAKL0E00726g,-5.039273647
SAKL0E00748g,-3.662475952
SAKL0E00770g,-1.973903052
SAKL0E00792g,-4.671657797
SAKL0E00814g,-2.877803732
SAKL0E00858g,-2.486511157
SAKL0E00880g,-0.926234943
SAKL0E00902g,-1.367179995
SAKL0E00924g,-2.726963908
SAKL0E00946g,0.439203273
SAKL0E01012g,-0.773996122
SAKL0E01034g,-3.917455448
SAKL0E01056g,-1.417192429
SAKL0E01078g,-3.332151772
SAKL0E01100g,-3.598521625
SAKL0E01144g,-2.342583625
SAKL0E01210g,-1.074015167
SAKL0E01287g1,-5.299630599
SAKL0E01342g,-3.099047818
SAKL0E01364g,-2.479267436
SAKL0E01386g,-2.208476476
SAKL0E01408g,-4.421604269
SAKL0E01452g,-1.233957136
SAKL0E01474g,-3.143933701
SAKL0E01518g,-2.870342192
SAKL0E01540g,-1.798854662
SAKL0E01562g,-1.743637192
SAKL0E01584g,-1.600191094
SAKL0E01606g,-1.475016836
SAKL0E01628g,-4.07597818
SAKL0E01650g,0.144926128
SAKL0E01672g,-2.199358232
SAKL0E01694g,-2.812272081
SAKL0E01716g,-3.736674447
SAKL0E01738g,-2.267373703
SAKL0E01760g,-1.729677805
SAKL0E01782g,-2.846433425
SAKL0E01848g,-1.719442817
SAKL0E01870g,-3.730594154
SAKL0E01892g,-2.070083633
SAKL0E01914g,-1.206844701
SAKL0E01936g,-2.830902961
SAKL0E01958g,-3.101883995
SAKL0E01980g,-2.677384189
SAKL0E02024g,0.969089504
SAKL0E02046g,-5.576720017
SAKL0E02068g,-2.14717077
SAKL0E02090g,-1.454267159
SAKL0E02112g,0.246849101
SAKL0E02134g,-1.006498268
SAKL0E02156g,-3.5918811
SAKL0E02178g,2.891626812
SAKL0E02200g,-4.438154003
SAKL0E02222g,-1.551550973
SAKL0E02244g,-1.831227392
SAKL0E02266g,-3.060846045
SAKL0E02288g,-0.316692483
SAKL0E02310g,-1.817668878
SAKL0E02354g,-3.630098635
SAKL0E02376g,-3.176660016
SAKL0E02398g,-3.512678794
SAKL0E02420g,-4.425543462
SAKL0E02464g,-5.612896359
SAKL0E02486g,-2.974263734
SAKL0E02508g,-1.069384296
SAKL0E02530g,-2.371037735
SAKL0E02552g,-1.141295122
SAKL0E02574g,-4.862981457
SAKL0E02596g,-4.043109697
SAKL0E02618g,-4.567242633
SAKL0E02662g,-5.014270408
SAKL0E02684g,-4.665822479
SAKL0E02706g,-4.980287678
SAKL0E02728g,-0.380872655
SAKL0E02772g,-3.790477777
SAKL0E02794g,-1.499572484
SAKL0E02816g,-3.643899829
SAKL0E02838g,-0.789588893
SAKL0E02860g,-1.675068139
SAKL0E02882g,-2.528520167
SAKL0E02904g,0.194458005
SAKL0E02926g,-1.527158275
SAKL0E02948g,-1.792543483
SAKL0E02970g,-2.884543635
SAKL0E02992g,-3.953000897
SAKL0E03014g,-1.059361132
SAKL0E03036g,-2.948648345
SAKL0E03058g,-1.731309565
SAKL0E03080g,-1.332905346
SAKL0E03102g,-3.724177588
SAKL0E03124g,-3.899835682
SAKL0E03146g,-5.45249473
SAKL0E03168g,-3.171389055
SAKL0E03190g,-2.868065885
SAKL0E03212g,-3.969497384
SAKL0E03234g,-1.633240531
SAKL0E03256g,-2.499347416
SAKL0E03278g,-2.315423193
SAKL0E03300g,-2.717665642
SAKL0E03322g,-2.604289275
SAKL0E03344g,-2.230835115
SAKL0E03366g,-0.109710271
SAKL0E03388g,-0.814087179
SAKL0E03432g,-4.23560093
SAKL0E03454g,-2.991855361
SAKL0E03476g,-5.396766264
SAKL0E03498g,-3.054631449
SAKL0E03520g,-2.971924017
SAKL0E03542g,-1.038766803
SAKL0E03564g,-4.138520348
SAKL0E03586g,-3.017887467
SAKL0E03608g,-2.088147535
SAKL0E03630g,-0.973133226
SAKL0E03652g,-4.726982964
SAKL0E03696g,-5.2638444
SAKL0E03718g,-2.139290421
SAKL0E03740g,-0.337964219
SAKL0E03762g,-1.947804885
SAKL0E03784g,-3.506446588
SAKL0E03806g,-3.259933144
SAKL0E03828g,-4.301426825
SAKL0E03850g,-2.508120728
SAKL0E03872g,-4.171780778
SAKL0E03894g,-4.698412843
SAKL0E03916g,-2.296733195
SAKL0E03938g,-2.772737966
SAKL0E03960g,2.846352078
SAKL0E04004g,-2.319739761
SAKL0E04026g,-2.129952264
SAKL0E04048g,-1.054478295
SAKL0E04070g,-3.503204774
SAKL0E04092g,-3.009750783
SAKL0E04114g,-2.40268306
SAKL0E04136g,-0.369388342
SAKL0E04158g,-3.030466043
SAKL0E04202g,-2.822732439
SAKL0E04224g,-3.656238784
SAKL0E04246g,-3.971248336
SAKL0E04268g,-0.875852598
SAKL0E04312g,-4.152282249
SAKL0E04334g,0.072542974
SAKL0E04356g,3.161696388
SAKL0E04378g,-3.372102231
SAKL0E04400g,-3.454252286
SAKL0E04422g,-2.608532261
SAKL0E04444g,-0.682290082
SAKL0E04466g,-3.861587314
SAKL0E04488g,-2.148957106
SAKL0E04510g,-4.046561995
SAKL0E04532g,-1.228327846
SAKL0E04554g,-2.006876229
SAKL0E04576g,-2.585486412
SAKL0E04598g,-1.018794029
SAKL0E04620g,-3.579554471
SAKL0E04642g,-3.238048101
SAKL0E04686g,-6.628741518
SAKL0E04708g,1.477956179
SAKL0E04730g,-3.432919882
SAKL0E04752g,-3.749337114
SAKL0E04774g,-5.955532879
SAKL0E04796g,-5.149004286
SAKL0E04807g,-5.941935313
SAKL0E04818g,-3.064396837
SAKL0E04840g,-4.184050683
SAKL0E04862g,-5.37103672
SAKL0E04884g,-4.136024205
SAKL0E04906g,-4.599965282
SAKL0E04928g,-2.474501161
SAKL0E04950g,-1.991192799
SAKL0E04972g,-3.760820472
SAKL0E04994g,-3.690598681
SAKL0E05016g,-5.11705076
SAKL0E05038g,-3.118530714
SAKL0E05060g,2.49101937
SAKL0E05082g,3.518845766
SAKL0E05104g,3.257205579
SAKL0E05126g,-3.781665349
SAKL0E05148g,0.862943343
SAKL0E05170g,-3.714739832
SAKL0E05236g,-6.107967861
SAKL0E05258g,-4.535388307
SAKL0E05280g,-5.266739917
SAKL0E05302g,1.607804536
SAKL0E05324g,-1.511779618
SAKL0E05346g,-2.208691884
SAKL0E05368g,0.224936815
SAKL0E05390g,-1.652253002
SAKL0E05412g,-4.969021846
SAKL0E05434g,-3.109127519
SAKL0E05456g,-2.856141662
SAKL0E05478g,-3.065055798
SAKL0E05500g,-6.557245972
SAKL0E05522g,-3.197992054
SAKL0E05544g,-1.176483972
SAKL0E05566g,-1.723451613
SAKL0E05588g,-3.654132222
SAKL0E05610g,-3.532192601
SAKL0E05632g,-4.420077163
SAKL0E05654g,-4.509628881
SAKL0E05676g,-2.35929161
SAKL0E05698g,-3.348920238
SAKL0E05720g,0.199648139
SAKL0E05742g,-3.066699815
SAKL0E05764g,-0.662047955
SAKL0E05786g,-3.747273009
SAKL0E05808g,-3.487299082
SAKL0E05830g,-2.489972348
SAKL0E05852g,-0.747717873
SAKL0E05874g,-3.699151665
SAKL0E05896g,-0.943813994
SAKL0E05962g,-2.709868528
SAKL0E05984g,-3.673012303
SAKL0E06006g,-3.77897403
SAKL0E06028g,-5.045028529
SAKL0E06050g,-3.212118072
SAKL0E06072g,-2.793085143
SAKL0E06138g,-4.036367546
SAKL0E06204g,-3.64708005
SAKL0E06226g,-3.922571991
SAKL0E06248g,-1.282326893
SAKL0E06270g,-3.52539581
SAKL0E06292g,-2.895034769
SAKL0E06314g,-3.935403344
SAKL0E06336g,-3.384904341
SAKL0E06358g,-2.768116745
SAKL0E06380g,-3.272774319
SAKL0E06402g,-1.991411276
SAKL0E06424g,-1.979025356
SAKL0E06446g,-4.389379623
SAKL0E06468g,-2.952639237
SAKL0E06490g,-3.402803923
SAKL0E06512g,-3.954095767
SAKL0E06534g,-4.24786526
SAKL0E06556g,-3.644137696
SAKL0E06578g,-4.057506654
SAKL0E06600g,-2.330355016
SAKL0E06622g,-3.246525465
SAKL0E06644g,-5.648408757
SAKL0E06666g,-2.403809328
SAKL0E06688g,-2.943358283
SAKL0E06710g,-3.941652238
SAKL0E06732g,-6.014954422
SAKL0E06754g,-3.545410704
SAKL0E06776g,2.932495297
SAKL0E06798g,-2.699353217
SAKL0E06820g,-2.019532905
SAKL0E06842g,-0.347307089
SAKL0E06864g,-4.911355975
SAKL0E06886g,-2.162625402
SAKL0E06908g,-2.909955213
SAKL0E06930g,-2.663936564
SAKL0E06952g,-4.101474183
SAKL0E06974g,-3.604582138
SAKL0E06996g,-3.475757763
SAKL0E07018g,-4.361437709
SAKL0E07040g,-3.35692526
SAKL0E07062g,-2.565288869
SAKL0E07084g,-3.365038032
SAKL0E07106g,-1.467412768
SAKL0E07128g,0.184211032
SAKL0E07172g,-3.490730118
SAKL0E07194g,-3.020949301
SAKL0E07216g,-3.989580127
SAKL0E07238g,-2.535237394
SAKL0E07260g,-3.400221299
SAKL0E07282g,-3.185429842
SAKL0E07304g,0.861026887
SAKL0E07326g,1.177381225
SAKL0E07348g,-3.522608493
SAKL0E07370g,-3.554909012
SAKL0E07392g,-3.317085716
SAKL0E07458g,-1.953846294
SAKL0E07480g,-3.412146411
SAKL0E07524g,-3.530747713
SAKL0E07546g,-2.410926078
SAKL0E07568g,-2.116349098
SAKL0E07590g,-1.513023716
SAKL0E07612g,-3.051888656
SAKL0E07634g,-2.893229899
SAKL0E07656g,-1.283486216
SAKL0E07678g,-2.86690953
SAKL0E07700g,-2.849340138
SAKL0E07722g,-3.740643809
SAKL0E07766g,-2.352915264
SAKL0E07788g,-2.339569683
SAKL0E07810g,-3.859233195
SAKL0E07832g,-1.661241562
SAKL0E07854g,-4.194001594
SAKL0E07876g,1.136900341
SAKL0E07898g,-1.711391258
SAKL0E07920g,-5.408551553
SAKL0E07942g,-3.447570203
SAKL0E07964g,-6.146468336
SAKL0E08008g,-2.816302686
SAKL0E08030g,-1.693399159
SAKL0E08052g,-2.845072874
SAKL0E08074g,-3.721922293
SAKL0E08096g,-1.197907258
SAKL0E08118g,-2.416096696
SAKL0E08140g,-4.975003609
SAKL0E08162g,-2.731322498
SAKL0E08184g,-2.838992274
SAKL0E08206g,-2.338506686
SAKL0E08228g,-3.522638752
SAKL0E08250g,-3.375214385
SAKL0E08272g,-0.831445616
SAKL0E08294g,-2.926219638
SAKL0E08316g,-2.685933586
SAKL0E08338g,-0.643756247
SAKL0E08360g,0.845271689
SAKL0E08382g,-3.792844083
SAKL0E08404g,-3.538489123
SAKL0E08426g,-2.816921782
SAKL0E08448g,1.197728364
SAKL0E08470g,-2.265030086
SAKL0E08492g,-1.962227846
SAKL0E08514g,-5.225993426
SAKL0E08536g,-2.399592602
SAKL0E08558g,-1.881912825
SAKL0E08580g,-5.084241431
SAKL0E08602g,-3.326823484
SAKL0E08624g,-0.151526171
SAKL0E08646g,-1.436471196
SAKL0E08668g,-2.714609981
SAKL0E08690g,-4.347244423
SAKL0E08712g,-4.870995401
SAKL0E08734g,0.227947222
SAKL0E08756g,-3.01319781
SAKL0E08778g,-4.417545643
SAKL0E08800g,-4.352278108
SAKL0E08822g,-0.064503661
